weight_id,histogram_weight,mean_difference_weight,ks_weight,cwe,layer,n_unsafe,n_safe_used,n_safe_before_balance,top1_feature,top1_score,top10_features,top200_features,frozen_bstar_feature,frozen_bstar_rank,frozen_bstar_rank_change_from_w1,frozen_bstar_top10,frozen_bstar_top200,frozen_bstar_in_saved_candidate_set,diagnostic_only
W1,0.4,0.4,0.2,CWE-89,23,7,35,1334,1652,0.77768599987,"[1652,17339,4657,10506,11168,32664,10719,22548,30846,5028]","[1652,17339,4657,10506,11168,32664,10719,22548,30846,5028,7533,18076,31128,18384,1173,31296,25528,10746,30810,22630,29650,29484,16509,17327,18215,13836,26113,22617,30652,17639,19475,2165,14909,12248,29471,22198,18929,4837,16699,5612,9311,30089,20322,26322,30760,26426,17614,28788,30761,30232,20507,9509,8486,23293,14449,7546,10554,24127,5821,28705,17738,24680,15648,19889,4916,3482,12228,19202,7405,30231,3196,27576,9677,16236,16242,25118,27118,307,3518,15336,17464,22907,16109,27668,18939,26726,20131,12015,8317,28500,19291,994,26493,17671,21414,13965,32715,7986,8063,28273,8666,13465,13764,24305,11770,2763,12389,13628,27173,21977,32547,10426,501,30545,20855,14315,3856,5044,1360,11570,15135,780,1450,18465,24337,19149,376,469,30357,5606,16957,9815,27919,14385,23479,19169,10548,13276,15338,1082,147,26719,3745,23362,25458,16588,11192,29780,31186,22860,6915,25006,16949,19869,22730,27773,30026,24712,20243,28220,11483,13791,23707,6969,4950,3784,10196,19087,22052,24399,684,12030,30753,13399,18087,27023,20866,10311,15397,17485,13849,4132,349,1483,13783,21957,20296,11011,9536,13462,32230,31031,26179,27659,8814,3822,16660,6548,31067,2119]",1652,1,0,true,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-89,23,7,35,1334,1652,0.705214500427,"[1652,4657,17339,10506,11168,32664,10719,7533,22548,30846]","[1652,4657,17339,10506,11168,32664,10719,7533,22548,30846,5028,18076,1173,31128,18384,31296,10746,25528,29484,30810,22630,29650,16509,17327,18215,13836,26113,17639,22617,30652,19475,2165,14909,12248,29471,18929,4837,22198,26322,20322,16699,5612,9311,17614,30760,26426,14449,28788,30761,30232,20507,30089,9509,8486,23293,10554,24127,5821,28705,17738,24680,7546,15648,19889,4916,3482,12228,19202,7405,30231,3196,27576,9677,16236,15336,17464,16242,25118,27118,3518,22907,16109,307,20131,27668,18939,26726,8317,28500,7986,19291,994,26493,21414,13965,12015,32715,28273,8666,17671,13764,24305,11770,2763,12389,13628,8063,13465,27173,21977,32547,10426,501,30545,20855,14315,3856,5044,11570,15135,1450,18465,24337,19149,376,5606,780,16957,469,9815,1360,27919,14385,23479,10548,15338,19169,13276,30357,147,1082,26719,3745,23362,25458,16588,11192,25006,31186,22860,6915,24712,19869,29780,27773,28220,22730,13791,23707,30026,16949,20243,3784,10196,19087,24399,11483,684,6969,4950,22052,12030,13399,18087,15397,27023,20866,30753,17485,10311,349,20296,9536,13849,4132,1483,13783,13462,31031,6548,26179,21957,25256,11011,15116,32230,8814,3822,16660,31067]",1652,1,0,true,true,true,true
W3,0.5,0.3,0.2,CWE-89,23,7,35,1334,1652,0.708978772163,"[1652,17339,4657,10506,11168,32664,5028,7533,10719,22548]","[1652,17339,4657,10506,11168,32664,5028,7533,10719,22548,30846,1173,18076,31128,31296,4837,18384,14909,29484,10746,25528,30810,22630,29650,16509,17639,17327,18215,13836,26113,22617,30652,29471,19475,2165,18929,20322,12248,26322,22198,14449,16699,17614,5612,9311,30760,26426,7546,28788,30761,30232,20507,9509,8486,23293,10554,24127,5821,30089,28705,17738,24680,15648,19889,4916,3482,12228,19202,7405,30231,3196,27576,15336,17464,9677,7986,16236,16242,25118,27118,3518,13276,20131,22907,16109,27668,307,18939,26726,8317,28500,19291,994,26493,21414,13965,32715,28273,8666,8063,12015,13764,24305,2763,12389,13465,13628,17671,147,1082,27173,21977,32547,10426,501,30545,11770,20855,14315,3856,5044,11570,15135,1450,18465,24337,19149,376,5606,16957,9815,780,27919,469,14385,23479,19169,10548,15338,1360,26719,3745,24712,25458,30357,16588,19087,11192,23362,22860,25006,6915,31186,28220,13791,19869,23707,22052,27773,10196,22730,29780,3784,684,30026,20243,24399,25256,16949,15397,11483,6969,349,4950,12030,20296,13399,6548,18087,27023,20866,17485,30753,10311,9536,15116,13849,4132,1483,13783,13462,13178,31031,13614,26179,8814,21957,3822,16660,11011]",1652,1,0,true,true,true,true
W4,0.3,0.5,0.2,CWE-89,23,7,35,1334,1652,0.846393227577,"[1652,4657,17339,10506,32664,11168,22548,30846,10719,31128]","[1652,4657,17339,10506,32664,11168,22548,30846,10719,31128,18076,18384,1173,7533,25528,5028,30810,22630,29650,31296,10746,16509,17327,18215,29484,13836,26113,22617,30652,19475,2165,17639,12248,22198,30089,18929,29471,16699,5612,9311,30760,26426,17614,28788,30761,14909,30232,20507,9509,8486,23293,26322,10554,24127,5821,20322,28705,7546,17738,24680,15648,19889,4916,3482,12228,14449,19202,7405,30231,3196,27576,9677,307,16236,16242,25118,27118,3518,22907,16109,15336,12015,17464,4837,27668,18939,26726,17671,8317,28500,19291,994,26493,30357,21414,13965,20131,8063,32715,11770,28273,8666,13465,13764,1360,24305,2763,12389,13628,27173,21977,32547,10426,501,780,30545,20855,14315,469,7986,3856,5044,11570,15135,1450,18465,24337,19149,376,5606,16957,9815,27919,14385,23479,19169,10548,15338,29780,3745,26719,23362,1082,16949,25458,16588,11483,22730,31186,11192,6969,4950,30026,19869,20243,13276,22860,6915,27773,147,25006,30753,28220,3784,13791,23707,10311,12030,13399,24399,18087,10196,21957,11011,27023,20866,13849,32230,4132,1483,684,13783,22052,27659,24712,17485,13462,31031,2119,26179,9536,28280,19087,8814,3822,16660,31067,27718,15397,28447]",1652,1,0,true,true,true,true
W5,0.4,0.3,0.3,CWE-89,23,7,35,1334,1652,0.688978791237,"[1652,17339,4657,10506,11168,32664,5028,10719,7533,22548]","[1652,17339,4657,10506,11168,32664,5028,10719,7533,22548,30846,1173,18076,31128,31296,18384,10746,29484,25528,30810,22630,29650,14909,4837,16509,17327,18215,17639,13836,26113,22617,30652,19475,2165,29471,18929,12248,26322,20322,22198,14449,16699,17614,5612,9311,30760,26426,28788,30761,30232,20507,9509,8486,23293,10554,24127,5821,7546,30089,28705,17738,24680,15648,19889,4916,3482,12228,19202,7405,30231,3196,27576,15336,17464,9677,16236,16242,25118,27118,3518,7986,20131,22907,16109,27668,307,18939,26726,8317,28500,19291,994,26493,21414,13965,32715,28273,8666,12015,13764,24305,2763,12389,13628,8063,17671,11770,13465,27173,21977,32547,10426,501,30545,13276,20855,14315,3856,5044,11570,15135,1450,18465,24337,19149,376,5606,16957,9815,147,780,27919,469,14385,23479,1082,10548,15338,1360,19169,26719,3745,30357,25458,23362,24712,16588,11192,25006,22860,6915,31186,19087,19869,28220,13791,23707,27773,10196,22730,29780,3784,30026,22052,20243,684,24399,16949,11483,15397,6969,4950,12030,13399,18087,27023,20866,349,25256,20296,17485,30753,6548,10311,9536,15116,13849,4132,1483,13783,13462,31031,13614,26179,8814,21957,3822,16660,11011,13178]",1652,1,0,true,true,true,true
W1,0.4,0.4,0.2,CWE-338,23,5,25,1336,14909,1.21103727818,"[14909,30357,4837,19087,5028,147,1652,15671,25525,30231]","[14909,30357,4837,19087,5028,147,1652,15671,25525,30231,7533,5606,19291,780,24712,25256,4950,18690,7779,20296,11168,15397,26426,9222,18076,10506,25814,17339,469,3196,29484,23867,3034,13628,23375,8666,2549,7986,30830,14315,15116,32645,19149,20395,27773,15336,30064,14617,22050,15338,17327,19035,6548,22052,13399,26029,8271,30953,9477,7846,14256,15135,16503,16588,30760,1450,23828,6657,21207,12228,6229,7653,15398,10719,13921,29471,1082,10746,13723,23281,1386,20131,18882,15124,2524,9311,1490,26125,13276,28316,18843,27356,19869,25119,8515,22198,25006,25940,17464,7546,21756,27813,4055,25781,14449,25528,24646,6173,11855,10159,13486,15038,4402,19921,14476,17639,3357,17671,30956,1511,25161,15619,12977,28058,4897,13614,27183,20930,6201,26517,21736,10311,19169,4657,18601,11570,28070,9468,24241,3745,5834,684,26322,17402,14415,29910,31186,3791,838,19337,2691,25245,18454,10195,17139,25072,1138,3240,30226,13849,12932,28883,29305,18110,21015,21609,9541,4446,30379,6062,32711,28220,23190,15018,3629,1810,11957,17756,7475,11376,9509,15968,15524,21478,5581,2777,12657,27007,23479,30026,14926,22943,23500,2361,14619,26979,23468,1308,12439,2694]",7533,11,0,false,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-338,23,5,25,1336,14909,1.04919791222,"[14909,30357,19087,4837,5028,147,1652,15671,7533,25525]","[14909,30357,19087,4837,5028,147,1652,15671,7533,25525,5606,30231,19291,780,24712,25256,4950,20296,18690,7779,15397,11168,26426,18076,9222,10506,469,17339,25814,3196,29484,23867,13628,3034,23375,8666,2549,7986,30830,14315,15116,19149,32645,15336,20395,27773,30064,15338,14617,22050,19035,17327,13399,26029,6548,22052,8271,30953,9477,14256,15135,16503,16588,7846,23828,1450,6657,30760,21207,12228,6229,7653,15398,29471,10746,1082,10719,13723,13921,20131,23281,1386,13276,18882,19869,9311,15124,18843,27356,26125,2524,17464,1490,22198,14449,8515,25119,28316,25006,27813,25940,13486,7546,4055,21756,25781,25528,6173,4402,17639,24646,3357,11855,10159,15038,19921,14476,17671,6201,25161,12977,28058,13614,27183,30956,1511,20930,15619,4657,18601,4897,11570,28070,26517,9468,21736,10311,19169,3745,5834,684,26322,14415,31186,24241,2691,17402,18454,29910,3791,838,19337,25245,10195,17139,25072,1138,3240,30226,13849,12932,28883,29305,18110,21015,21609,9541,4446,30379,6062,32711,28220,23190,15018,3629,1810,11957,17756,7475,11376,9509,15968,15524,21478,5581,2777,12657,27007,23479,30026,14926,22943,23500,2361,14619,26979,23468,1308,12439,2694]",7533,9,-2,true,true,true,true
W3,0.5,0.3,0.2,CWE-338,23,5,25,1336,14909,1.00827801228,"[14909,4837,19087,30357,5028,147,1652,5606,7533,15671]","[14909,4837,19087,30357,5028,147,1652,5606,7533,15671,25525,19291,780,30231,24712,4950,25256,20296,15397,17339,18690,7779,11168,26426,18076,469,10506,9222,25814,29484,3196,23867,13628,3034,8666,23375,2549,7986,30830,14315,15116,19149,15336,32645,20395,27773,15338,30064,14617,22050,17327,19035,13399,26029,8271,6548,22052,30953,9477,14256,15135,16503,16588,23828,6657,21207,7846,12228,1450,30760,10746,15398,13723,29471,6229,7653,20131,1082,10719,13276,23281,1386,18843,19869,13921,27356,17464,14449,9311,18882,22198,26125,15124,2524,8515,1490,25006,25119,28316,27813,13486,4055,25940,7546,21756,6201,25781,25528,6173,4402,17639,3357,24646,11855,17671,10159,15038,19921,25161,14476,12977,28058,13614,27183,20930,30956,4657,1511,18601,11570,15619,28070,9468,4897,3745,5834,26517,684,26322,14415,31186,21736,10311,19169,2691,18454,24241,17402,29910,3791,838,19337,25245,10195,17139,25072,1138,3240,30226,13849,12932,28883,29305,18110,21015,21609,9541,4446,30379,6062,32711,28220,23190,15018,3629,1810,11957,17756,7475,11376,9509,15968,15524,21478,5581,2777,12657,27007,23479,30026,14926,22943,23500,2361,14619,26979,23468,1308,12439,2694]",7533,9,-2,true,true,true,true
W4,0.3,0.5,0.2,CWE-338,23,5,25,1336,14909,1.41379666328,"[14909,30357,19087,4837,5028,147,15671,25525,1652,30231]","[14909,30357,19087,4837,5028,147,15671,25525,1652,30231,7533,5606,19291,780,24712,25256,18690,7779,4950,11168,26426,9222,20296,18076,15397,25814,10506,23867,3196,469,17339,29484,3034,13628,23375,2549,7986,30830,8666,32645,14315,15116,20395,27773,19149,30064,15336,14617,22050,17327,6548,22052,19035,15338,13399,26029,7846,8271,30760,30953,9477,14256,15135,16503,16588,1450,6229,7653,13921,23828,10719,6657,15398,21207,12228,29471,1082,2524,18882,23281,15124,1386,1490,10746,28316,13723,9311,20131,26125,25119,25940,8515,13276,7546,18843,27356,21756,25006,19869,25781,24646,27813,11855,10159,25528,15038,19921,22198,4055,14476,6173,4402,17639,30956,1511,3357,17464,15619,4897,17671,26517,25161,12977,13486,21736,10311,19169,28058,13614,27183,20930,4657,18601,11570,24241,17402,14449,28070,29910,9468,3791,838,3745,19337,25245,5834,684,26322,14415,10195,31186,17139,25072,1138,3240,30226,6201,2691,13849,12932,28883,29305,18110,21015,18454,21609,9541,4446,30379,6062,32711,28220,23190,15018,3629,1810,11957,17756,7475,11376,9509,15968,15524,21478,5581,2777,12657,27007,23479,30026,14926,22943,23500,2361,14619,26979,23468,1308,12439,2694]",7533,11,0,false,true,true,true
W5,0.4,0.3,0.3,CWE-338,23,5,25,1336,14909,0.988278090954,"[14909,4837,19087,30357,5028,147,1652,5606,7533,15671]","[14909,4837,19087,30357,5028,147,1652,5606,7533,15671,25525,19291,780,30231,24712,4950,25256,20296,15397,18690,7779,11168,26426,18076,17339,469,10506,9222,25814,29484,3196,23867,13628,3034,8666,23375,2549,7986,30830,14315,15116,19149,15336,32645,20395,27773,15338,30064,14617,22050,19035,17327,13399,26029,8271,6548,22052,30953,9477,14256,15135,16503,16588,23828,6657,21207,7846,12228,1450,30760,10746,15398,29471,6229,7653,1082,13723,20131,10719,13276,23281,1386,19869,13921,18843,27356,9311,17464,14449,18882,26125,15124,22198,2524,8515,1490,25006,25119,13486,28316,27813,4055,25940,7546,21756,25781,25528,6173,6201,4402,17639,3357,24646,11855,17671,10159,15038,19921,25161,14476,12977,28058,13614,27183,20930,30956,4657,1511,18601,11570,15619,28070,9468,4897,3745,5834,26517,684,26322,14415,31186,21736,10311,19169,2691,18454,24241,17402,29910,3791,838,19337,25245,10195,17139,25072,1138,3240,30226,13849,12932,28883,29305,18110,21015,21609,9541,4446,30379,6062,32711,28220,23190,15018,3629,1810,11957,17756,7475,11376,9509,15968,15524,21478,5581,2777,12657,27007,23479,30026,14926,22943,23500,2361,14619,26979,23468,1308,12439,2694]",7533,9,-2,true,true,true,true
W1,0.4,0.4,0.2,CWE-79,23,79,79,79,4837,0.482851564884,"[4837,21331,8117,14909,18869,29484,2324,10506,16109,18465]","[4837,21331,8117,14909,18869,29484,2324,10506,16109,18465,30585,24712,10541,14315,15398,4950,7573,28303,13972,16589,20866,24473,21516,18454,30760,29910,4594,3745,30185,1652,18661,5790,30405,31652,2000,23638,11855,27858,19087,17485,13820,13249,20267,7405,30600,16655,7546,25331,6657,21154,30640,303,28569,14639,27077,8689,4218,23981,18397,21904,23281,2784,14186,21351,27773,20688,16734,11168,5417,20214,15251,7533,1450,21605,7867,2186,17386,10673,1469,17489,29830,7986,2246,15554,31778,28048,23650,20170,27718,17797,13628,16234,12657,9125,22730,25613,25256,9214,31186,31194,20243,15046,21561,16431,26322,17499,13714,15173,18087,19356,17931,15591,25989,5720,9765,3353,26345,19074,23605,32256,1173,18076,9232,30127,25594,29954,10047,4230,5028,22981,17014,2413,30938,14926,15273,1352,24451,13986,6683,13465,14619,448,12850,27760,24082,22507,30182,19881,9521,10437,21544,26062,28447,2942,17339,28280,26999,20502,26891,28980,2944,14005,23479,29780,14520,27961,20191,31462,29417,21990,28424,5859,1351,15671,1619,5569,30343,2759,15018,12606,31509,11957,9887,19291,24187,3802,5409,24457,21493,17771,18062,28574,16503,25188,10503,1082,30689,7242,14595,30777]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-79,23,79,79,79,4837,0.415034532547,"[4837,21331,8117,14909,18869,29484,10506,2324,16109,18465]","[4837,21331,8117,14909,18869,29484,10506,2324,16109,18465,24712,14315,10541,30585,15398,4950,7573,20866,21516,18454,16589,28303,30760,3745,13972,29910,1652,24473,5790,18661,4594,30405,30185,2000,31652,27858,19087,23638,17485,13820,16655,11855,13249,20267,7405,30600,6657,7546,25331,28569,14639,27077,11168,18397,21904,23281,21154,14186,30640,21351,27773,303,8689,16734,4218,5417,23981,15251,15554,7533,2784,7867,17386,10673,1469,20688,17489,7986,20214,2246,1450,21605,2186,23650,27718,13628,29830,9125,22730,31778,28048,20170,17797,25256,16234,12657,31194,16431,25613,26322,9214,31186,1173,20243,15046,21561,17499,13714,15173,18087,19356,17931,15591,5028,25989,5720,9765,3353,26345,19074,23605,32256,18076,9232,30127,25594,29954,10047,4230,17339,22981,17014,20502,2413,30938,14926,15273,1352,24451,13986,6683,13465,14619,448,12850,27760,24082,22507,30182,19881,9521,10437,21544,26062,28447,2942,28574,28280,26999,26891,28980,2944,14005,23479,29780,14520,27961,20191,31462,29417,21990,28424,5859,1351,15671,22052,1619,5569,30343,2759,15018,12606,31509,11957,9887,19291,24187,3802,5409,24457,21493,17771,18062,16503,25188,10503,1082,30689,7242,14595]",,,,,,,true
W3,0.5,0.3,0.2,CWE-79,23,79,79,79,4837,0.388720959425,"[4837,21331,14909,8117,10506,18869,29484,24712,2324,16109]","[4837,21331,14909,8117,10506,18869,29484,24712,2324,16109,18465,14315,4950,10541,21516,15398,30585,20866,18454,7573,16589,3745,1652,30760,5790,29910,28303,13972,24473,19087,2000,18661,30405,31652,4594,30185,6657,16655,27858,11168,17485,13820,13249,23638,20267,7405,27773,11855,30600,7546,21351,28569,14639,27077,18397,21904,23281,25331,15554,14186,26322,7986,16734,21154,5417,15251,30640,7533,13628,303,7867,17386,10673,8689,1469,1450,4218,23981,17489,2246,2784,20688,23650,27718,20214,21605,9125,2186,22730,29830,25256,17339,31778,28048,31194,18076,20170,17797,16431,16234,12657,25613,1173,20502,9214,31186,5028,20243,25594,15046,21561,17499,13714,15173,18087,19356,17931,15591,13986,25989,5720,9765,3353,26345,19074,24082,23605,32256,30182,22052,9232,30127,29954,10047,4230,22981,17014,2413,30938,14926,28574,15273,1352,24451,6683,13465,14619,30475,448,12850,27760,22507,19881,9521,10437,21544,26062,28447,2942,28453,28280,26999,26891,28980,2944,14005,23479,29780,14520,27961,20191,31462,29417,21990,28424,27023,5859,1351,15671,1619,5569,30343,2759,15018,17639,12606,31509,11957,9887,19291,24187,3802,5409,24457,21493,17771,18062,10109,16503,25188]",,,,,,,true
W4,0.3,0.5,0.2,CWE-79,23,79,79,79,4837,0.576982200146,"[4837,21331,8117,14909,18869,29484,2324,16109,30585,18465]","[4837,21331,8117,14909,18869,29484,2324,16109,30585,18465,10506,10541,15398,14315,28303,13972,7573,4950,24473,16589,4594,30760,29910,24712,30185,20866,18454,21516,18661,3745,30405,31652,23638,1652,11855,5790,27858,2000,17485,13820,13249,25331,20267,7405,30600,19087,7546,21154,30640,303,8689,4218,23981,16655,2784,20688,28569,14639,27077,18397,20214,21904,23281,21605,14186,2186,6657,16734,29830,5417,15251,1450,7533,21351,31778,7867,28048,17386,10673,1469,20170,17797,16234,17489,12657,2246,27773,25613,23650,27718,7986,9214,15554,31186,9125,20243,15046,21561,22730,17499,13714,13628,15173,11168,18087,19356,17931,15591,25256,25989,5720,9765,3353,26345,19074,23605,31194,32256,16431,9232,30127,29954,10047,4230,22981,17014,2413,30938,14926,15273,1173,1352,24451,6683,13465,14619,448,25594,12850,27760,22507,19881,9521,10437,21544,26062,28447,2942,5028,28280,18076,26999,26891,28980,2944,14005,23479,29780,14520,27961,20191,31462,13986,29417,21990,28424,5859,24082,1351,15671,1619,5569,30182,30343,2759,15018,12606,31509,11957,9887,19291,24187,3802,5409,24457,21493,17771,18062,16503,25188,26322,10503,1082,30689,7242,14595,30777,15661,7748,7881]",,,,,,,true
W5,0.4,0.3,0.3,CWE-79,23,79,79,79,4837,0.384923487902,"[4837,21331,14909,8117,18869,10506,29484,2324,16109,24712]","[4837,21331,14909,8117,18869,10506,29484,2324,16109,24712,18465,14315,10541,4950,15398,30585,21516,20866,18454,7573,16589,3745,1652,30760,5790,29910,28303,13972,24473,2000,18661,30405,31652,4594,19087,30185,16655,27858,17485,13820,13249,23638,20267,6657,7405,11855,11168,30600,27773,7546,28569,14639,27077,21351,18397,21904,23281,25331,15554,14186,16734,21154,5417,15251,30640,7533,7986,303,7867,17386,10673,8689,1469,4218,23981,17489,13628,2246,2784,1450,20688,26322,23650,27718,20214,21605,9125,2186,22730,29830,25256,31778,28048,31194,20170,17797,16431,16234,12657,25613,1173,17339,18076,9214,31186,5028,20243,15046,21561,17499,20502,13714,15173,18087,19356,17931,15591,25989,25594,5720,9765,3353,26345,19074,23605,32256,9232,13986,30127,29954,10047,4230,22981,24082,17014,2413,30182,30938,22052,14926,28574,15273,1352,24451,6683,13465,14619,448,12850,27760,22507,19881,9521,10437,21544,26062,28447,2942,28280,26999,26891,28980,2944,14005,23479,29780,14520,27961,20191,31462,29417,21990,28424,5859,1351,15671,1619,5569,30343,2759,15018,17639,12606,28453,31509,11957,9887,19291,24187,3802,5409,24457,21493,17771,18062,30475,16503,27023,25188,10503]",,,,,,,true
W1,0.4,0.4,0.2,CWE-125,23,76,76,76,14909,0.15386146307,"[14909,4837,18465,4950,26125,16109,16655,17798,26322,18695]","[14909,4837,18465,4950,26125,16109,16655,17798,26322,18695,7533,10541,22052,22555,893,18076,2000,23988,3011,13946,1652,27773,6915,17740,4284,9600,19337,9222,14449,7580,17509,9536,13986,11812,13467,15898,147,22687,25486,9717,1173,13872,10627,3802,13399,24921,9817,23281,1148,21493,16204,24652,15524,30530,30231,19087,18751,30832,6657,6962,25287,5444,26943,3479,17339,13371,13628,24712,28447,8733,20033,5520,8176,25582,26375,26287,25286,5028,12757,20357,3501,20644,18110,8163,20425,25006,13972,3946,23255,8361,18843,32556,14143,1231,4326,25214,9481,22884,10506,27589,23972,10311,24662,9311,18454,307,14867,27933,30953,15037,9788,21660,188,31194,20191,8813,26469,18503,28696,21759,586,6793,30731,23973,30026,29471,1126,20987,10760,27281,9303,12015,32644,21236,6130,17193,25046,11867,8139,20296,30857,2602,29484,12248,18939,1578,6062,15173,24724,22576,18167,21055,1267,7480,24971,30135,15619,27858,25549,2532,25256,17327,20495,26726,27,9887,32194,16976,13249,7022,3342,28928,17816,11094,26371,7779,31157,28847,1082,9982,24331,13849,22867,26406,24527,28589,31207,2324,32203,8814,8769,10746,16030,13843,1436,10904,2761,9124,29095,10638]",16655,7,0,true,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-125,23,76,76,76,14909,0.139182820916,"[14909,4837,18465,4950,26125,16109,16655,26322,17798,7533]","[14909,4837,18465,4950,26125,16109,16655,26322,17798,7533,18695,10541,22052,22555,18076,2000,23988,893,3011,1652,27773,13946,6915,14449,17740,4284,9600,9222,19337,7580,9536,17509,13986,15898,147,11812,13467,9717,1173,13399,25486,23281,3802,24921,22687,21493,16204,13872,10627,24652,15524,30231,9817,19087,1148,18751,28447,30832,6657,30530,5444,5028,26943,3479,17339,13628,24712,8733,20033,6962,26375,26287,25287,25286,13371,12757,20357,3501,5520,8176,20425,25582,25006,18843,14143,4326,20644,25214,18110,8163,22884,10506,13972,3946,10311,23255,24662,8361,9311,18454,32556,27933,1231,30953,15037,9788,31194,20191,26469,9481,28696,586,6793,27589,23972,23973,307,30026,14867,1126,10760,9303,21660,188,8813,18503,21759,30731,25256,20296,30857,29484,29471,18939,20987,27281,6062,12015,32644,21236,22576,6130,17193,25046,11867,26726,8139,27,2602,12248,1578,15173,24724,1082,18167,21055,13849,1267,7480,31207,24971,30135,15619,27858,32203,25549,2532,17327,8814,20495,9887,32194,16976,13249,1436,7022,3342,28928,17816,29095,11094,26371,7779,31157,28847,9982,24331,22867,26406,24527,28589,2324,8769,10746,16030,13843,7986,10904,2761,9124]",16655,7,0,true,true,true,true
W3,0.5,0.3,0.2,CWE-125,23,76,76,76,14909,0.137106627226,"[14909,4837,18465,26125,4950,16109,16655,26322,17798,7533]","[14909,4837,18465,26125,4950,16109,16655,26322,17798,7533,18695,18076,10541,22052,2000,1652,22555,23988,27773,3011,13946,893,6915,14449,9536,17740,9222,4284,9600,7580,19337,5028,15898,13986,147,19087,17509,9717,1173,25486,17339,23281,11812,13467,13399,13628,3802,24712,24921,21493,16204,22687,24652,15524,30231,10506,8733,13872,10627,18751,30832,26287,6657,9817,1148,28447,5444,26943,3479,30530,25006,20033,26375,25286,12757,6962,20357,3501,25287,20425,13371,18843,5520,14143,8176,4326,20296,25582,25214,22884,10311,24662,9311,18454,20644,27933,18110,30953,15037,9788,8163,31194,20191,26469,13972,3946,28696,23255,8361,586,6793,32556,1231,23973,30026,1126,10760,9481,25256,9303,27589,23972,307,14867,30857,21660,29484,188,8813,18939,1082,18503,11867,21759,6062,32203,22576,7986,30731,29471,20987,27281,26726,27,12015,32644,21236,6130,17193,20495,25046,13249,8139,13849,2602,31207,12248,8814,1578,15173,24724,18167,21055,1267,7480,24971,30135,15619,10746,27858,25549,2532,17327,9887,32194,16976,7022,3342,28928,17816,11094,26371,7779,31157,28847,17844,9982,24331,22867,26406,24527,28589,2324,1436,29095,8769,13276,16030,13843,10904]",16655,7,0,true,true,true,true
W4,0.3,0.5,0.2,CWE-125,23,76,76,76,14909,0.170616313815,"[14909,4950,18465,4837,26125,17798,16109,16655,26322,18695]","[14909,4950,18465,4837,26125,17798,16109,16655,26322,18695,7533,22555,893,22052,23988,10541,2000,17740,4284,9600,18076,13946,19337,6915,3011,17509,27773,9222,7580,11812,13467,14449,1652,13986,9536,22687,13872,10627,9817,1148,15898,3802,147,13399,30530,25486,24921,21493,9717,1173,16204,6962,24652,15524,30231,25287,23281,13371,18751,30832,6657,5520,8176,25582,5444,26943,3479,28447,20644,20033,18110,8163,26375,13972,3946,23255,8361,25286,8733,12757,32556,1231,20357,3501,19087,26287,9481,13628,20425,24712,27589,23972,307,18843,14867,14143,4326,21660,188,17339,8813,25214,18503,25006,21759,22884,30731,10311,24662,9311,18454,29471,27933,20987,30953,27281,15037,9788,12015,32644,31194,20191,26469,21236,6130,17193,28696,25046,586,6793,8139,2602,23973,30026,12248,1126,10760,9303,1578,15173,24724,18167,21055,1267,7480,11867,24971,30135,15619,27858,25549,2532,17327,30857,29484,9887,32194,16976,18939,10506,5028,7022,3342,28928,17816,11094,26371,6062,7779,31157,28847,22576,9982,24331,22867,26406,24527,28589,20495,2324,26726,13249,27,8769,16030,13843,10904,2761,9124,10638,3303,1436,32465,17814,29095,21384,13662,20296,13849,23411]",16655,8,1,true,true,true,true
W5,0.4,0.3,0.3,CWE-125,23,76,76,76,14909,0.134475052357,"[14909,4837,18465,26125,4950,16109,16655,26322,17798,7533]","[14909,4837,18465,26125,4950,16109,16655,26322,17798,7533,18695,10541,22052,18076,22555,2000,1652,23988,27773,3011,893,13946,6915,14449,9536,17740,9222,4284,9600,7580,19337,15898,13986,147,17509,9717,1173,25486,23281,13399,5028,11812,13467,19087,3802,24921,17339,21493,16204,22687,24652,15524,30231,13628,24712,13872,10627,18751,28447,30832,6657,8733,9817,1148,5444,26943,3479,26287,30530,20033,26375,10506,25286,25006,12757,6962,20357,3501,25287,20425,13371,18843,5520,14143,8176,4326,25582,25214,22884,10311,24662,9311,18454,20644,27933,18110,30953,15037,9788,8163,31194,20191,26469,13972,3946,28696,23255,8361,20296,586,6793,32556,1231,23973,30026,1126,10760,9481,25256,9303,27589,23972,307,14867,30857,21660,29484,188,8813,18939,18503,21759,6062,22576,30731,29471,1082,20987,11867,27281,26726,27,12015,32644,21236,32203,6130,17193,25046,8139,13849,2602,31207,12248,7986,8814,20495,1578,15173,24724,13249,18167,21055,1267,7480,24971,30135,15619,27858,25549,2532,17327,9887,32194,16976,1436,7022,3342,28928,17816,29095,11094,26371,7779,31157,28847,10746,9982,24331,22867,26406,24527,28589,2324,8769,13276,16030,13843,17844,10904]",16655,7,0,true,true,true,true
