feature_id,layer,cwe_id,rank,score,hist_dist,delta_mu,ks_stat,freq_unsafe,freq_safe,mean_mag,kept,prune_reason
2549,23,CWE-338,37,0.3792,0.2,0.648,0.2,0.2,0.0015,0.648,True,
7986,23,CWE-338,38,0.3735,0.2,0.6338,0.2,0.0,0.2365,0.0,False,freq_unsafe=0.000<0.02
30830,23,CWE-338,39,0.3719,0.2,0.6299,0.2,0.2,0.0135,0.6299,True,
14315,23,CWE-338,40,0.3577,0.24,0.5343,0.24,0.4,0.1939,0.8904,True,
15116,23,CWE-338,41,0.3575,0.24,0.5338,0.24,0.4,0.1789,0.8896,True,
32645,23,CWE-338,42,0.3522,0.2,0.5804,0.2,0.2,0.0007,0.5804,True,
19149,23,CWE-338,43,0.3484,0.24,0.511,0.24,0.4,0.1766,0.8517,True,
20395,23,CWE-338,44,0.344,0.2,0.5601,0.2,0.2,0.0404,0.6521,True,
27773,23,CWE-338,45,0.3421,0.2,0.5551,0.2,0.0,0.2328,0.0,False,freq_unsafe=0.000<0.02
15336,23,CWE-338,46,0.3396,0.24,0.489,0.24,0.4,0.1841,0.815,True,
30064,23,CWE-338,47,0.3375,0.2,0.5439,0.2,0.2,0.018,0.5439,True,
14617,23,CWE-338,48,0.3293,0.2,0.5233,0.2,0.2,0.0,0.5233,True,
22050,23,CWE-338,49,0.3258,0.2,0.5146,0.2,0.2,0.003,0.5146,True,
15338,23,CWE-338,50,0.3243,0.24,0.4507,0.24,0.4,0.1759,0.7511,True,
17327,23,CWE-338,51,0.324,0.2,0.5301,0.16,0.2,0.0307,0.7951,True,
19035,23,CWE-338,52,0.3192,0.2,0.498,0.2,0.2,0.0007,0.498,True,
6548,23,CWE-338,53,0.3174,0.16,0.5534,0.16,0.0,0.143,0.0,False,freq_unsafe=0.000<0.02
22052,23,CWE-338,54,0.3161,0.16,0.5501,0.16,0.0,0.2156,0.0,False,freq_unsafe=0.000<0.02
13399,23,CWE-338,55,0.3155,0.2,0.4889,0.2,0.2,0.0876,0.4889,True,
26029,23,CWE-338,56,0.3133,0.2,0.4833,0.2,0.2,0.006,0.4833,True,
8271,23,CWE-338,57,0.3072,0.2,0.4679,0.2,0.2,0.0105,0.4679,True,
30953,23,CWE-338,58,0.302,0.2,0.4549,0.2,0.2,0.0045,0.4549,True,
9477,23,CWE-338,59,0.3002,0.2,0.4504,0.2,0.2,0.009,0.4504,True,
7846,23,CWE-338,60,0.2964,0.12,0.5611,0.12,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
14256,23,CWE-338,61,0.2951,0.2,0.4377,0.2,0.2,0.0254,0.4377,True,
15135,23,CWE-338,62,0.2926,0.2,0.4315,0.2,0.4,0.1849,0.867,True,
16503,23,CWE-338,63,0.2914,0.2,0.4284,0.2,0.2,0.0501,0.5253,True,
16588,23,CWE-338,64,0.2885,0.2,0.4412,0.16,0.2,0.0516,0.5731,True,
30760,23,CWE-338,65,0.2877,0.12,0.5393,0.12,0.0,0.0202,0.0,False,freq_unsafe=0.000<0.02
1450,23,CWE-338,66,0.2809,0.16,0.4622,0.16,0.0,0.0741,0.0,False,freq_unsafe=0.000<0.02
23828,23,CWE-338,67,0.2802,0.2,0.4005,0.2,0.2,0.0,0.4005,True,
6657,23,CWE-338,68,0.2718,0.2,0.3796,0.2,0.2,0.0142,0.3796,True,
21207,23,CWE-338,69,0.2698,0.2,0.3745,0.2,0.2,0.0075,0.3745,True,
12228,23,CWE-338,70,0.2687,0.2,0.3718,0.2,0.2,0.1198,0.4167,True,
6229,23,CWE-338,71,0.2634,0.08,0.5385,0.08,0.0,0.0142,0.0,False,freq_unsafe=0.000<0.02
7653,23,CWE-338,72,0.2625,0.08,0.5362,0.08,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02
15398,23,CWE-338,73,0.2543,0.12,0.4557,0.12,0.0,0.0232,0.0,False,freq_unsafe=0.000<0.02
10719,23,CWE-338,74,0.2537,0.08,0.5144,0.08,0.0,0.0554,0.0,False,freq_unsafe=0.000<0.02
13921,23,CWE-338,75,0.2511,0.04,0.5677,0.04,0.0,0.0292,0.0,False,freq_unsafe=0.000<0.02
29471,23,CWE-338,76,0.251,0.12,0.4475,0.12,0.0,0.1362,0.0,False,freq_unsafe=0.000<0.02
1082,23,CWE-338,77,0.2482,0.12,0.4405,0.12,0.0,0.1557,0.0,False,freq_unsafe=0.000<0.02
10746,23,CWE-338,78,0.2426,0.24,0.2866,0.16,0.4,0.2118,1.1059,True,
13723,23,CWE-338,79,0.2284,0.2,0.2909,0.16,0.2,0.0195,0.4463,True,
23281,23,CWE-338,80,0.2282,0.12,0.3906,0.12,0.0,0.015,0.0,False,freq_unsafe=0.000<0.02
1386,23,CWE-338,81,0.2256,0.12,0.384,0.12,0.0,0.024,0.0,False,freq_unsafe=0.000<0.02
20131,23,CWE-338,82,0.225,0.2,0.2825,0.16,0.2,0.0704,0.3852,True,
18882,23,CWE-338,83,0.223,0.08,0.4375,0.08,0.0,0.0262,0.0,False,freq_unsafe=0.000<0.02
15124,23,CWE-338,84,0.2179,0.08,0.4248,0.08,0.0,0.0105,0.0,False,freq_unsafe=0.000<0.02
2524,23,CWE-338,85,0.216,0.04,0.48,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02
9311,23,CWE-338,86,0.2123,0.12,0.3508,0.12,0.0,0.0576,0.0,False,freq_unsafe=0.000<0.02
1490,23,CWE-338,87,0.2094,0.04,0.4634,0.04,0.0,0.0082,0.0,False,freq_unsafe=0.000<0.02
26125,23,CWE-338,88,0.2059,0.12,0.3347,0.12,0.0,0.0299,0.0,False,freq_unsafe=0.000<0.02
13276,23,CWE-338,89,0.203,0.2,0.2076,0.2,0.2,0.3204,0.49,True,
28316,23,CWE-338,90,0.201,0.04,0.4425,0.04,0.0,0.0135,0.0,False,freq_unsafe=0.000<0.02
18843,23,CWE-338,91,0.2007,0.2,0.2217,0.16,0.2,0.0404,0.5924,True,
27356,23,CWE-338,92,0.1983,0.2,0.2156,0.16,0.2,0.024,0.4626,True,
19869,23,CWE-338,93,0.1978,0.2,0.1945,0.2,0.2,0.1018,0.5454,True,
25119,23,CWE-338,94,0.1952,0.08,0.368,0.08,0.0,0.0075,0.0,False,freq_unsafe=0.000<0.02
8515,23,CWE-338,95,0.1879,0.12,0.2898,0.12,0.0,0.0247,0.0,False,freq_unsafe=0.000<0.02
22198,23,CWE-338,96,0.1838,0.2,0.1796,0.16,0.2,0.0599,0.4213,True,
25006,23,CWE-338,97,0.1821,0.12,0.2752,0.12,0.0,0.0876,0.0,False,freq_unsafe=0.000<0.02
25940,23,CWE-338,98,0.1812,0.08,0.333,0.08,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
17464,23,CWE-338,99,0.18,0.24,0.1099,0.2,0.4,0.2403,0.7777,True,
7546,23,CWE-338,100,0.1784,0.08,0.326,0.08,0.0,0.1534,0.0,False,freq_unsafe=0.000<0.02
21756,23,CWE-338,101,0.1743,0.08,0.3158,0.08,0.0,0.0187,0.0,False,freq_unsafe=0.000<0.02
27813,23,CWE-338,102,0.1739,0.12,0.2547,0.12,0.0,0.0629,0.0,False,freq_unsafe=0.000<0.02
4055,23,CWE-338,103,0.1694,0.12,0.2435,0.12,0.0,0.0464,0.0,False,freq_unsafe=0.000<0.02
25781,23,CWE-338,104,0.1684,0.08,0.3011,0.08,0.0,0.0269,0.0,False,freq_unsafe=0.000<0.02
14449,23,CWE-338,105,0.1653,0.28,0.0132,0.24,0.4,0.2537,0.9284,True,
25528,23,CWE-338,106,0.1625,0.08,0.2863,0.08,0.0,0.0479,0.0,False,freq_unsafe=0.000<0.02
24646,23,CWE-338,107,0.1595,0.04,0.3388,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02
6173,23,CWE-338,108,0.1593,0.08,0.2782,0.08,0.0,0.0052,0.0,False,freq_unsafe=0.000<0.02
11855,23,CWE-338,109,0.1573,0.04,0.3334,0.04,0.0,0.0052,0.0,False,freq_unsafe=0.000<0.02
10159,23,CWE-338,110,0.1571,0.04,0.3328,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02
13486,23,CWE-338,111,0.1563,0.16,0.1307,0.2,0.2,0.0546,0.3881,True,
15038,23,CWE-338,112,0.1543,0.04,0.3257,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02
4402,23,CWE-338,113,0.1538,0.08,0.2646,0.08,0.0,0.018,0.0,False,freq_unsafe=0.000<0.02
19921,23,CWE-338,114,0.1537,0.04,0.3243,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02
14476,23,CWE-338,115,0.1522,0.04,0.3204,0.04,0.0,0.0067,0.0,False,freq_unsafe=0.000<0.02
17639,23,CWE-338,116,0.1518,0.08,0.2595,0.08,0.0,0.0973,0.0,False,freq_unsafe=0.000<0.02
3357,23,CWE-338,117,0.15,0.08,0.2549,0.08,0.0,0.0225,0.0,False,freq_unsafe=0.000<0.02; score=0.1500<0.15
17671,23,CWE-338,118,0.1438,0.08,0.2395,0.08,0.0,0.0442,0.0,False,freq_unsafe=0.000<0.02; score=0.1438<0.15
30956,23,CWE-338,119,0.1436,0.04,0.299,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1436<0.15
1511,23,CWE-338,120,0.1432,0.04,0.2979,0.04,0.0,0.0172,0.0,False,freq_unsafe=0.000<0.02; score=0.1432<0.15
25161,23,CWE-338,121,0.1404,0.08,0.2309,0.08,0.0,0.0322,0.0,False,freq_unsafe=0.000<0.02; score=0.1404<0.15
15619,23,CWE-338,122,0.1394,0.04,0.2885,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.1394<0.15
12977,23,CWE-338,123,0.1387,0.08,0.2268,0.08,0.0,0.0082,0.0,False,freq_unsafe=0.000<0.02; score=0.1387<0.15
28058,23,CWE-338,124,0.1381,0.08,0.2252,0.08,0.0,0.0097,0.0,False,freq_unsafe=0.000<0.02; score=0.1381<0.15
4897,23,CWE-338,125,0.1376,0.04,0.284,0.04,0.0,0.0217,0.0,False,freq_unsafe=0.000<0.02; score=0.1376<0.15
13614,23,CWE-338,126,0.1372,0.08,0.223,0.08,0.0,0.0561,0.0,False,freq_unsafe=0.000<0.02; score=0.1372<0.15
27183,23,CWE-338,127,0.1362,0.08,0.2205,0.08,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1362<0.15
20930,23,CWE-338,128,0.1343,0.08,0.2158,0.08,0.0,0.018,0.0,False,freq_unsafe=0.000<0.02; score=0.1343<0.15
6201,23,CWE-338,129,0.1343,0.2,0.0758,0.12,0.2,0.0217,0.3871,False,score=0.1343<0.15
26517,23,CWE-338,130,0.1329,0.04,0.2722,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1329<0.15
21736,23,CWE-338,131,0.1307,0.04,0.2667,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1307<0.15
10311,23,CWE-338,132,0.1303,0.04,0.2657,0.04,0.0,0.0165,0.0,False,freq_unsafe=0.000<0.02; score=0.1303<0.15
19169,23,CWE-338,133,0.1301,0.04,0.2653,0.04,0.0,0.0052,0.0,False,freq_unsafe=0.000<0.02; score=0.1301<0.15
4657,23,CWE-338,134,0.1299,0.08,0.2048,0.08,0.0,0.1175,0.0,False,freq_unsafe=0.000<0.02; score=0.1299<0.15
18601,23,CWE-338,135,0.1297,0.08,0.2043,0.08,0.0,0.0427,0.0,False,freq_unsafe=0.000<0.02; score=0.1297<0.15
11570,23,CWE-338,136,0.1293,0.08,0.2032,0.08,0.0,0.0584,0.0,False,freq_unsafe=0.000<0.02; score=0.1293<0.15
28070,23,CWE-338,137,0.1257,0.08,0.1943,0.08,0.0,0.0097,0.0,False,freq_unsafe=0.000<0.02; score=0.1257<0.15
9468,23,CWE-338,138,0.1244,0.08,0.191,0.08,0.0,0.0067,0.0,False,freq_unsafe=0.000<0.02; score=0.1244<0.15
24241,23,CWE-338,139,0.1212,0.04,0.2431,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1212<0.15
3745,23,CWE-338,140,0.1211,0.08,0.1827,0.08,0.0,0.0674,0.0,False,freq_unsafe=0.000<0.02; score=0.1211<0.15
5834,23,CWE-338,141,0.1202,0.08,0.1804,0.08,0.0,0.0449,0.0,False,freq_unsafe=0.000<0.02; score=0.1202<0.15
684,23,CWE-338,142,0.1195,0.08,0.1786,0.08,0.0,0.0157,0.0,False,freq_unsafe=0.000<0.02; score=0.1195<0.15
26322,23,CWE-338,143,0.1192,0.08,0.178,0.08,0.0,0.1272,0.0,False,freq_unsafe=0.000<0.02; score=0.1192<0.15
17402,23,CWE-338,144,0.1191,0.04,0.2378,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1191<0.15
14415,23,CWE-338,145,0.1184,0.08,0.1761,0.08,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1184<0.15
29910,23,CWE-338,146,0.1176,0.04,0.2339,0.04,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.1176<0.15
31186,23,CWE-338,147,0.1175,0.08,0.1738,0.08,0.0,0.0876,0.0,False,freq_unsafe=0.000<0.02; score=0.1175<0.15
3791,23,CWE-338,148,0.116,0.04,0.23,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1160<0.15
838,23,CWE-338,149,0.1157,0.04,0.2292,0.04,0.0,0.024,0.0,False,freq_unsafe=0.000<0.02; score=0.1157<0.15
19337,23,CWE-338,150,0.113,0.04,0.2226,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1130<0.15
2691,23,CWE-338,151,0.1126,0.08,0.1616,0.08,0.0,0.0344,0.0,False,freq_unsafe=0.000<0.02; score=0.1126<0.15
25245,23,CWE-338,152,0.1125,0.04,0.2213,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1125<0.15
18454,23,CWE-338,153,0.1097,0.08,0.1543,0.08,0.0,0.0644,0.0,False,freq_unsafe=0.000<0.02; score=0.1097<0.15
10195,23,CWE-338,154,0.1096,0.04,0.2139,0.04,0.0,0.0165,0.0,False,freq_unsafe=0.000<0.02; score=0.1096<0.15
17139,23,CWE-338,155,0.1091,0.04,0.2128,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.1091<0.15
25072,23,CWE-338,156,0.1087,0.04,0.2119,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1087<0.15
1138,23,CWE-338,157,0.1082,0.04,0.2106,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.1082<0.15
3240,23,CWE-338,158,0.1062,0.04,0.2056,0.04,0.0,0.0187,0.0,False,freq_unsafe=0.000<0.02; score=0.1062<0.15
30226,23,CWE-338,159,0.1057,0.04,0.2042,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1057<0.15
13849,23,CWE-338,160,0.1046,0.04,0.2014,0.04,0.0,0.0254,0.0,False,freq_unsafe=0.000<0.02; score=0.1046<0.15
12932,23,CWE-338,161,0.1043,0.04,0.2007,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.1043<0.15
28883,23,CWE-338,162,0.1039,0.04,0.1996,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1039<0.15
29305,23,CWE-338,163,0.1033,0.04,0.1983,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1033<0.15
18110,23,CWE-338,164,0.1028,0.04,0.1969,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1028<0.15
21015,23,CWE-338,165,0.1022,0.04,0.1956,0.04,0.0,0.0075,0.0,False,freq_unsafe=0.000<0.02; score=0.1022<0.15
21609,23,CWE-338,166,0.1017,0.04,0.1942,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1017<0.15
9541,23,CWE-338,167,0.1014,0.04,0.1936,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.1014<0.15
4446,23,CWE-338,168,0.1014,0.04,0.1934,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1014<0.15
30379,23,CWE-338,169,0.0999,0.04,0.1898,0.04,0.0,0.0052,0.0,False,freq_unsafe=0.000<0.02; score=0.0999<0.15
6062,23,CWE-338,170,0.099,0.04,0.1874,0.04,0.0,0.0172,0.0,False,freq_unsafe=0.000<0.02; score=0.0990<0.15
32711,23,CWE-338,171,0.098,0.04,0.1849,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.0980<0.15
28220,23,CWE-338,172,0.0969,0.04,0.1822,0.04,0.0,0.0217,0.0,False,freq_unsafe=0.000<0.02; score=0.0969<0.15
23190,23,CWE-338,173,0.0968,0.04,0.1821,0.04,0.0,0.0187,0.0,False,freq_unsafe=0.000<0.02; score=0.0968<0.15
15018,23,CWE-338,174,0.0964,0.04,0.181,0.04,0.0,0.0097,0.0,False,freq_unsafe=0.000<0.02; score=0.0964<0.15
3629,23,CWE-338,175,0.0959,0.04,0.1798,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.0959<0.15
1810,23,CWE-338,176,0.0955,0.04,0.1788,0.04,0.0,0.012,0.0,False,freq_unsafe=0.000<0.02; score=0.0955<0.15
11957,23,CWE-338,177,0.0943,0.04,0.1757,0.04,0.0,0.0112,0.0,False,freq_unsafe=0.000<0.02; score=0.0943<0.15
17756,23,CWE-338,178,0.0932,0.04,0.173,0.04,0.0,0.0165,0.0,False,freq_unsafe=0.000<0.02; score=0.0932<0.15
7475,23,CWE-338,179,0.093,0.04,0.1724,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02; score=0.0930<0.15
11376,23,CWE-338,180,0.0926,0.04,0.1714,0.04,0.0,0.0142,0.0,False,freq_unsafe=0.000<0.02; score=0.0926<0.15
9509,23,CWE-338,181,0.0923,0.04,0.1707,0.04,0.0,0.018,0.0,False,freq_unsafe=0.000<0.02; score=0.0923<0.15
15968,23,CWE-338,182,0.0921,0.04,0.1703,0.04,0.0,0.0075,0.0,False,freq_unsafe=0.000<0.02; score=0.0921<0.15
15524,23,CWE-338,183,0.0911,0.04,0.1678,0.04,0.0,0.0067,0.0,False,freq_unsafe=0.000<0.02; score=0.0911<0.15
21478,23,CWE-338,184,0.0903,0.04,0.1657,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02; score=0.0903<0.15
5581,23,CWE-338,185,0.09,0.04,0.165,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.0900<0.15
2777,23,CWE-338,186,0.0896,0.04,0.1641,0.04,0.0,0.0052,0.0,False,freq_unsafe=0.000<0.02; score=0.0896<0.15
12657,23,CWE-338,187,0.0892,0.04,0.163,0.04,0.0,0.0427,0.0,False,freq_unsafe=0.000<0.02; score=0.0892<0.15
27007,23,CWE-338,188,0.0889,0.04,0.1624,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.0889<0.15
23479,23,CWE-338,189,0.0881,0.04,0.1603,0.04,0.0,0.0262,0.0,False,freq_unsafe=0.000<0.02; score=0.0881<0.15
30026,23,CWE-338,190,0.0878,0.04,0.1594,0.04,0.0,0.0696,0.0,False,freq_unsafe=0.000<0.02; score=0.0878<0.15
14926,23,CWE-338,191,0.0874,0.04,0.1585,0.04,0.0,0.0247,0.0,False,freq_unsafe=0.000<0.02; score=0.0874<0.15
22943,23,CWE-338,192,0.0871,0.04,0.1577,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.0871<0.15
23500,23,CWE-338,193,0.0867,0.04,0.1567,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.0867<0.15
2361,23,CWE-338,194,0.0863,0.04,0.1556,0.04,0.0,0.0082,0.0,False,freq_unsafe=0.000<0.02; score=0.0863<0.15
14619,23,CWE-338,195,0.0862,0.04,0.1555,0.04,0.0,0.0052,0.0,False,freq_unsafe=0.000<0.02; score=0.0862<0.15
26979,23,CWE-338,196,0.0848,0.04,0.1521,0.04,0.0,0.0135,0.0,False,freq_unsafe=0.000<0.02; score=0.0848<0.15
23468,23,CWE-338,197,0.0846,0.04,0.1514,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.0846<0.15
1308,23,CWE-338,198,0.0838,0.04,0.1495,0.04,0.0,0.0097,0.0,False,freq_unsafe=0.000<0.02; score=0.0838<0.15
12439,23,CWE-338,199,0.0838,0.04,0.1495,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.0838<0.15
2694,23,CWE-338,200,0.0836,0.04,0.1491,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.0836<0.15
4837,23,CWE-79,1,0.4829,0.1139,1.0552,0.0759,0.9114,0.9241,11.419,True,
21331,23,CWE-79,2,0.1104,0.0253,0.2379,0.0253,0.038,0.0127,0.3137,True,
8117,23,CWE-79,3,0.1078,0.0127,0.2504,0.0127,0.0127,0.0,0.2504,False,freq_unsafe=0.013<0.02
14909,23,CWE-79,4,0.0998,0.0506,0.1798,0.038,0.1646,0.1899,0.6274,True,
18869,23,CWE-79,5,0.0946,0.0506,0.1669,0.038,0.1772,0.2152,0.7575,True,
29484,23,CWE-79,6,0.0876,0.0506,0.1494,0.038,0.0759,0.1139,0.3801,True,
2324,23,CWE-79,7,0.0854,0.038,0.1564,0.038,0.038,0.0,0.1564,True,
10506,23,CWE-79,8,0.0843,0.0886,0.0969,0.0506,0.3418,0.2911,1.0394,True,
16109,23,CWE-79,9,0.0816,0.0506,0.1344,0.038,0.2532,0.2152,1.1345,True,
18465,23,CWE-79,10,0.0785,0.038,0.1392,0.038,0.2025,0.1646,0.5777,True,
30585,23,CWE-79,11,0.0737,0.0127,0.1653,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
24712,23,CWE-79,12,0.0726,0.0886,0.074,0.038,0.7722,0.7468,3.0311,True,
10541,23,CWE-79,13,0.0714,0.0253,0.1405,0.0253,0.0253,0.0506,0.1064,True,
14315,23,CWE-79,14,0.0711,0.038,0.1209,0.038,0.1519,0.1139,0.381,True,
15398,23,CWE-79,15,0.0698,0.0253,0.1365,0.0253,0.038,0.0127,0.1915,True,
4950,23,CWE-79,16,0.0686,0.038,0.1209,0.0253,0.0506,0.0633,0.2599,True,
7573,23,CWE-79,17,0.067,0.0253,0.1296,0.0253,0.0253,0.0,0.1296,True,
28303,23,CWE-79,18,0.0653,0.0127,0.1443,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
13972,23,CWE-79,19,0.0647,0.0127,0.1426,0.0127,0.0127,0.0253,0.0539,False,freq_unsafe=0.013<0.02
16589,23,CWE-79,20,0.064,0.0253,0.122,0.0253,0.0253,0.0,0.122,True,
20866,23,CWE-79,21,0.0637,0.038,0.1024,0.038,0.0506,0.0886,0.1275,True,
24473,23,CWE-79,22,0.0635,0.0127,0.1398,0.0127,0.0253,0.0127,0.1753,True,
21516,23,CWE-79,23,0.063,0.0506,0.088,0.038,0.0633,0.038,0.1926,True,
18454,23,CWE-79,24,0.063,0.038,0.1006,0.038,0.0759,0.038,0.1963,True,
30760,23,CWE-79,25,0.0625,0.0253,0.1184,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02
29910,23,CWE-79,26,0.062,0.0253,0.117,0.0253,0.0253,0.0,0.117,True,
4594,23,CWE-79,27,0.0604,0.0127,0.1319,0.0127,0.0127,0.0,0.1319,False,freq_unsafe=0.013<0.02
3745,23,CWE-79,28,0.0598,0.038,0.0925,0.038,0.038,0.0759,0.087,True,
30185,23,CWE-79,29,0.0593,0.0127,0.1294,0.0127,0.0127,0.0,0.1294,False,freq_unsafe=0.013<0.02
1652,23,CWE-79,30,0.0586,0.038,0.0895,0.038,0.1392,0.1646,0.4446,True,
18661,23,CWE-79,31,0.0582,0.0253,0.1074,0.0253,0.0127,0.038,0.0237,False,freq_unsafe=0.013<0.02
5790,23,CWE-79,32,0.0579,0.038,0.0879,0.038,0.0,0.038,0.0,False,freq_unsafe=0.000<0.02
30405,23,CWE-79,33,0.0572,0.0253,0.1051,0.0253,0.0253,0.0,0.1051,True,
31652,23,CWE-79,34,0.0566,0.0253,0.1036,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02
2000,23,CWE-79,35,0.0542,0.038,0.0785,0.038,0.2405,0.2532,0.7938,True,
23638,23,CWE-79,36,0.0539,0.0127,0.1157,0.0127,0.0127,0.0253,0.0707,False,freq_unsafe=0.013<0.02
11855,23,CWE-79,37,0.0531,0.0127,0.1137,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
27858,23,CWE-79,38,0.0523,0.0253,0.0929,0.0253,0.0253,0.0,0.0929,True,
19087,23,CWE-79,39,0.0522,0.0506,0.0672,0.0253,0.1013,0.1266,0.3177,True,
17485,23,CWE-79,40,0.0509,0.0253,0.0892,0.0253,0.0253,0.0,0.0892,True,
13820,23,CWE-79,41,0.0508,0.0253,0.0891,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02
13249,23,CWE-79,42,0.0501,0.0253,0.0872,0.0253,0.0253,0.0,0.0872,True,
20267,23,CWE-79,43,0.0495,0.0253,0.0858,0.0253,0.0127,0.038,0.0392,False,freq_unsafe=0.013<0.02; score=0.0495<0.05
7405,23,CWE-79,44,0.0493,0.0253,0.0853,0.0253,0.0127,0.038,0.0375,False,freq_unsafe=0.013<0.02; score=0.0493<0.05
30600,23,CWE-79,45,0.0486,0.0253,0.0834,0.0253,0.0759,0.0633,0.2959,False,score=0.0486<0.05
16655,23,CWE-79,46,0.0482,0.038,0.0636,0.038,0.0253,0.038,0.064,False,score=0.0482<0.05
7546,23,CWE-79,47,0.0474,0.0253,0.0869,0.0127,0.0886,0.0886,0.3418,False,score=0.0474<0.05
25331,23,CWE-79,48,0.0472,0.0127,0.0989,0.0127,0.0127,0.0,0.0989,False,freq_unsafe=0.013<0.02; score=0.0472<0.05
6657,23,CWE-79,49,0.0461,0.0506,0.0519,0.0253,0.2152,0.1899,0.6152,False,score=0.0461<0.05
21154,23,CWE-79,50,0.0453,0.0127,0.0942,0.0127,0.0127,0.0,0.0942,False,freq_unsafe=0.013<0.02; score=0.0453<0.05
30640,23,CWE-79,51,0.0448,0.0127,0.0931,0.0127,0.0253,0.0127,0.1255,False,score=0.0448<0.05
303,23,CWE-79,52,0.0442,0.0127,0.0916,0.0127,0.038,0.0253,0.1531,False,score=0.0442<0.05
28569,23,CWE-79,53,0.0442,0.0253,0.0725,0.0253,0.0253,0.0506,0.1001,False,score=0.0442<0.05
14639,23,CWE-79,54,0.0441,0.0253,0.0723,0.0253,0.038,0.0127,0.1094,False,score=0.0441<0.05
27077,23,CWE-79,55,0.044,0.0253,0.0719,0.0253,0.0253,0.0127,0.0961,False,score=0.0440<0.05
8689,23,CWE-79,56,0.0439,0.0127,0.0907,0.0127,0.0253,0.038,0.1155,False,score=0.0439<0.05
4218,23,CWE-79,57,0.0436,0.0127,0.0899,0.0127,0.0127,0.0,0.0899,False,freq_unsafe=0.013<0.02; score=0.0436<0.05
23981,23,CWE-79,58,0.0435,0.0127,0.0897,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0435<0.05
18397,23,CWE-79,59,0.0435,0.0253,0.0707,0.0253,0.0506,0.0253,0.1386,False,score=0.0435<0.05
21904,23,CWE-79,60,0.0433,0.0253,0.0703,0.0253,0.038,0.0127,0.1117,False,score=0.0433<0.05
