feature_id,layer,cwe_id,score,hist_dist,delta_mu,ks_stat,freq_unsafe,freq_safe,kept,source
24340,19,CWE-79,0.049,0.0253,0.0845,0.0253,0.0,0.0253,False,cve_pairs
9890,19,CWE-79,0.0484,0.0253,0.083,0.0253,0.0253,0.0,False,cve_pairs
23006,19,CWE-79,0.0483,0.0127,0.1018,0.0127,0.0,0.0127,False,cve_pairs
1748,19,CWE-79,0.0481,0.0759,0.0191,0.0506,0.7848,0.7722,False,cve_pairs
14440,19,CWE-79,0.0478,0.0253,0.0753,0.038,0.1013,0.0759,False,cve_pairs
25114,19,CWE-79,0.0477,0.0253,0.0812,0.0253,0.0253,0.0,False,cve_pairs
31628,19,CWE-79,0.0467,0.0127,0.0977,0.0127,0.0127,0.0,False,cve_pairs
32101,19,CWE-79,0.0465,0.0127,0.0971,0.0127,0.0633,0.0506,False,cve_pairs
27445,19,CWE-79,0.0464,0.0253,0.0781,0.0253,0.0253,0.0,False,cve_pairs
18408,19,CWE-79,0.046,0.0127,0.096,0.0127,0.0127,0.0,False,cve_pairs
10142,19,CWE-79,0.046,0.0253,0.0769,0.0253,0.0,0.0253,False,cve_pairs
10466,19,CWE-79,0.0457,0.038,0.0637,0.0253,0.2152,0.1899,False,cve_pairs
15898,19,CWE-79,0.0457,0.0253,0.0763,0.0253,0.0506,0.0253,False,cve_pairs
31081,19,CWE-79,0.0455,0.0253,0.0759,0.0253,0.0886,0.0633,False,cve_pairs
16063,19,CWE-79,0.0452,0.0127,0.0941,0.0127,0.0,0.0127,False,cve_pairs
28609,19,CWE-79,0.0449,0.0127,0.0933,0.0127,0.0253,0.038,False,cve_pairs
8229,19,CWE-79,0.0448,0.0127,0.093,0.0127,0.0,0.0127,False,cve_pairs
25081,19,CWE-79,0.0446,0.0127,0.0925,0.0127,0.0127,0.0,False,cve_pairs
18015,19,CWE-79,0.0446,0.0127,0.0925,0.0127,0.0253,0.0127,False,cve_pairs
9253,19,CWE-79,0.0445,0.0127,0.0922,0.0127,0.0,0.0127,False,cve_pairs
19247,19,CWE-79,0.0445,0.0127,0.0922,0.0127,0.0127,0.0,False,cve_pairs
16628,19,CWE-79,0.0444,0.0127,0.092,0.0127,0.0253,0.0253,False,cve_pairs
14597,19,CWE-79,0.0444,0.0127,0.092,0.0127,0.0,0.0127,False,cve_pairs
19738,19,CWE-79,0.0443,0.0253,0.0728,0.0253,0.038,0.0633,False,cve_pairs
414,19,CWE-79,0.0439,0.0127,0.0907,0.0127,0.0127,0.0253,False,cve_pairs
1816,19,CWE-79,0.0437,0.0127,0.0903,0.0127,0.0127,0.0253,False,cve_pairs
27030,19,CWE-79,0.0434,0.0253,0.0706,0.0253,0.0253,0.0,False,cve_pairs
29026,19,CWE-79,0.0425,0.0253,0.0683,0.0253,0.0886,0.1139,False,cve_pairs
29751,19,CWE-79,0.0418,0.0253,0.0666,0.0253,0.0253,0.0,False,cve_pairs
12824,19,CWE-79,0.0417,0.0127,0.0852,0.0127,0.038,0.0253,False,cve_pairs
13526,19,CWE-79,0.0416,0.0253,0.0659,0.0253,0.038,0.0127,False,cve_pairs
18804,19,CWE-79,0.0414,0.0253,0.0655,0.0253,0.038,0.0127,False,cve_pairs
8081,19,CWE-79,0.0414,0.0253,0.0654,0.0253,0.0633,0.038,False,cve_pairs
20776,19,CWE-79,0.0413,0.0253,0.0652,0.0253,0.0127,0.038,False,cve_pairs
12640,19,CWE-79,0.0409,0.0127,0.0833,0.0127,0.0,0.0127,False,cve_pairs
13289,19,CWE-79,0.0409,0.0253,0.0643,0.0253,0.0253,0.0,False,cve_pairs
30683,19,CWE-79,0.0407,0.0253,0.0638,0.0253,0.0127,0.038,False,cve_pairs
29636,19,CWE-79,0.0406,0.0127,0.0825,0.0127,0.0127,0.0253,False,cve_pairs
11961,19,CWE-79,0.0406,0.0127,0.0825,0.0127,0.0253,0.038,False,cve_pairs
5248,19,CWE-79,0.0405,0.0253,0.0632,0.0253,0.0633,0.038,False,cve_pairs
15374,19,CWE-79,0.0403,0.0127,0.0819,0.0127,0.0,0.0127,False,cve_pairs
6949,19,CWE-79,0.0403,0.0253,0.0628,0.0253,0.0,0.0253,False,cve_pairs
10474,19,CWE-79,0.0403,0.0127,0.0817,0.0127,0.0127,0.0,False,cve_pairs
3959,19,CWE-79,0.0403,0.0127,0.0817,0.0127,0.0,0.0127,False,cve_pairs
736,19,CWE-79,0.0398,0.0127,0.0806,0.0127,0.0127,0.0,False,cve_pairs
32247,19,CWE-79,0.0397,0.0127,0.0802,0.0127,0.0253,0.038,False,cve_pairs
2533,19,CWE-79,0.0394,0.0127,0.0795,0.0127,0.0127,0.0,False,cve_pairs
1230,19,CWE-79,0.039,0.0127,0.0786,0.0127,0.0127,0.0,False,cve_pairs
22287,19,CWE-79,0.039,0.0127,0.0786,0.0127,0.0,0.0127,False,cve_pairs
1392,19,CWE-79,0.0386,0.0127,0.0776,0.0127,0.0127,0.0253,False,cve_pairs
30308,19,CWE-79,0.0386,0.0253,0.0586,0.0253,0.0253,0.0,False,cve_pairs
6339,19,CWE-79,0.0386,0.0253,0.0586,0.0253,0.0886,0.0633,False,cve_pairs
5868,19,CWE-79,0.0384,0.0253,0.0581,0.0253,0.0506,0.0253,False,cve_pairs
19805,19,CWE-79,0.0383,0.0127,0.0769,0.0127,0.0127,0.0253,False,cve_pairs
29232,19,CWE-79,0.0382,0.0127,0.0764,0.0127,0.0127,0.0,False,cve_pairs
32126,19,CWE-79,0.0379,0.0253,0.0567,0.0253,0.0127,0.038,False,cve_pairs
115,19,CWE-79,0.0378,0.0253,0.0564,0.0253,0.0253,0.0506,False,cve_pairs
21163,19,CWE-79,0.0375,0.0253,0.0558,0.0253,0.038,0.0127,False,cve_pairs
12676,19,CWE-79,0.0371,0.0127,0.0738,0.0127,0.0127,0.0,False,cve_pairs
21629,19,CWE-79,0.037,0.0127,0.0736,0.0127,0.0127,0.0,False,cve_pairs
9672,19,CWE-79,0.037,0.0253,0.0608,0.0127,0.0253,0.038,False,cve_pairs
3017,19,CWE-79,0.0363,0.0127,0.0718,0.0127,0.0127,0.0,False,cve_pairs
6467,19,CWE-79,0.036,0.0127,0.071,0.0127,0.0127,0.0,False,cve_pairs
30978,19,CWE-79,0.036,0.0127,0.071,0.0127,0.0,0.0127,False,cve_pairs
1331,19,CWE-79,0.0359,0.0127,0.0707,0.0127,0.0127,0.0,False,cve_pairs
14206,19,CWE-79,0.0357,0.0253,0.0513,0.0253,0.0506,0.0633,False,cve_pairs
16775,19,CWE-79,0.035,0.0127,0.0685,0.0127,0.038,0.0506,False,cve_pairs
13987,19,CWE-79,0.0347,0.0127,0.0677,0.0127,0.0127,0.0,False,cve_pairs
4871,19,CWE-79,0.0345,0.0127,0.0673,0.0127,0.0253,0.0127,False,cve_pairs
1369,19,CWE-79,0.0345,0.0127,0.0673,0.0127,0.0127,0.0,False,cve_pairs
6273,19,CWE-79,0.0345,0.0253,0.0419,0.038,0.3418,0.3291,False,cve_pairs
29206,19,CWE-79,0.0344,0.0127,0.0669,0.0127,0.0127,0.0253,False,cve_pairs
20979,19,CWE-79,0.0343,0.0127,0.0668,0.0127,0.0,0.0127,False,cve_pairs
12906,19,CWE-79,0.0341,0.038,0.0345,0.0253,0.038,0.0633,False,cve_pairs
13712,19,CWE-79,0.034,0.0127,0.066,0.0127,0.0,0.0127,False,cve_pairs
31480,19,CWE-79,0.0337,0.0127,0.0652,0.0127,0.038,0.0253,False,cve_pairs
4246,19,CWE-79,0.0336,0.0127,0.065,0.0127,0.0633,0.0506,False,cve_pairs
1737,19,CWE-79,0.0335,0.0253,0.0522,0.0127,0.0253,0.038,False,cve_pairs
1092,19,CWE-79,0.0334,0.0127,0.0646,0.0127,0.0253,0.038,False,cve_pairs
13824,19,CWE-79,0.0334,0.0127,0.0644,0.0127,0.0127,0.0253,False,cve_pairs
5415,19,CWE-79,0.0332,0.0127,0.064,0.0127,0.0127,0.0253,False,cve_pairs
12103,19,CWE-79,0.0332,0.0253,0.0513,0.0127,0.038,0.0253,False,cve_pairs
19535,19,CWE-79,0.0331,0.0253,0.0511,0.0127,0.0506,0.038,False,cve_pairs
8905,19,CWE-79,0.0327,0.0127,0.0564,0.0253,0.038,0.0253,False,cve_pairs
1546,19,CWE-79,0.0325,0.0127,0.0623,0.0127,0.0127,0.0,False,cve_pairs
21893,19,CWE-79,0.0325,0.0127,0.0622,0.0127,0.0127,0.0,False,cve_pairs
17430,19,CWE-79,0.0322,0.0127,0.0614,0.0127,0.0127,0.0,False,cve_pairs
10441,19,CWE-79,0.032,0.0127,0.0611,0.0127,0.0127,0.0,False,cve_pairs
24747,19,CWE-79,0.032,0.0127,0.0609,0.0127,0.0253,0.0127,False,cve_pairs
31828,19,CWE-79,0.0317,0.0127,0.0603,0.0127,0.0,0.0127,False,cve_pairs
9455,19,CWE-79,0.0317,0.0127,0.0603,0.0127,0.0127,0.0,False,cve_pairs
27738,19,CWE-79,0.0315,0.0506,0.0091,0.038,0.2911,0.2785,False,cve_pairs
27084,19,CWE-79,0.0314,0.0127,0.0596,0.0127,0.0127,0.0,False,cve_pairs
25229,19,CWE-79,0.0312,0.0127,0.0589,0.0127,0.0127,0.0,False,cve_pairs
15534,19,CWE-79,0.0308,0.0127,0.0579,0.0127,0.0253,0.038,False,cve_pairs
30124,19,CWE-79,0.0304,0.0127,0.0571,0.0127,0.0127,0.0,False,cve_pairs
27825,19,CWE-79,0.0304,0.0127,0.057,0.0127,0.0127,0.0,False,cve_pairs
4852,19,CWE-79,0.0303,0.0127,0.0567,0.0127,0.0127,0.0,False,cve_pairs
15750,19,CWE-79,0.0302,0.0253,0.044,0.0127,0.1013,0.0886,False,cve_pairs
21608,19,CWE-79,0.0302,0.0127,0.0566,0.0127,0.0633,0.0506,False,cve_pairs
15433,19,CWE-79,0.0301,0.0127,0.0562,0.0127,0.0127,0.0,False,cve_pairs
6206,19,CWE-79,0.03,0.0127,0.0497,0.0253,0.038,0.0253,False,cve_pairs
8070,19,CWE-79,0.0299,0.0253,0.0431,0.0127,0.0506,0.038,False,cve_pairs
252,19,CWE-79,0.0298,0.0127,0.0555,0.0127,0.0253,0.0253,False,cve_pairs
8768,19,CWE-79,0.0296,0.0127,0.0549,0.0127,0.0633,0.0506,False,cve_pairs
13367,19,CWE-79,0.0295,0.0127,0.0548,0.0127,0.0,0.0127,False,cve_pairs
21840,19,CWE-79,0.0295,0.0127,0.0547,0.0127,0.0,0.0127,False,cve_pairs
7689,19,CWE-79,0.0294,0.0127,0.0545,0.0127,0.0127,0.0,False,cve_pairs
3925,19,CWE-79,0.0292,0.0127,0.0541,0.0127,0.0,0.0127,False,cve_pairs
27252,19,CWE-79,0.0292,0.0127,0.0539,0.0127,0.0633,0.0759,False,cve_pairs
24967,19,CWE-79,0.0291,0.0127,0.0539,0.0127,0.0,0.0127,False,cve_pairs
21137,19,CWE-79,0.0291,0.0253,0.0412,0.0127,0.038,0.0506,False,cve_pairs
24711,19,CWE-79,0.0291,0.0127,0.0537,0.0127,0.0,0.0127,False,cve_pairs
1222,19,CWE-79,0.0291,0.0127,0.0536,0.0127,0.0,0.0127,False,cve_pairs
6802,19,CWE-79,0.0287,0.0127,0.0528,0.0127,0.0,0.0127,False,cve_pairs
15012,19,CWE-79,0.0286,0.0127,0.0526,0.0127,0.0,0.0127,False,cve_pairs
6808,19,CWE-79,0.0286,0.0127,0.0525,0.0127,0.0127,0.0,False,cve_pairs
15915,19,CWE-79,0.0284,0.0127,0.0521,0.0127,0.0127,0.0,False,cve_pairs
16209,19,CWE-79,0.0283,0.0127,0.0517,0.0127,0.0,0.0127,False,cve_pairs
16139,19,CWE-79,0.0283,0.0127,0.0517,0.0127,0.0127,0.0253,False,cve_pairs
1186,19,CWE-79,0.0282,0.0127,0.0515,0.0127,0.0127,0.0,False,cve_pairs
29108,19,CWE-79,0.0281,0.0127,0.0513,0.0127,0.0,0.0127,False,cve_pairs
4400,19,CWE-79,0.028,0.0127,0.051,0.0127,0.0,0.0127,False,cve_pairs
20668,19,CWE-79,0.0278,0.0127,0.0506,0.0127,0.0,0.0127,False,cve_pairs
12917,19,CWE-79,0.0278,0.0127,0.0504,0.0127,0.0253,0.0127,False,cve_pairs
14347,19,CWE-79,0.0276,0.0127,0.05,0.0127,0.0253,0.038,False,cve_pairs
19998,19,CWE-79,0.0275,0.0127,0.0499,0.0127,0.0127,0.0,False,cve_pairs
354,19,CWE-79,0.0275,0.0127,0.0498,0.0127,0.0127,0.0127,False,cve_pairs
747,19,CWE-79,0.0274,0.0127,0.0496,0.0127,0.0127,0.0253,False,cve_pairs
5150,19,CWE-79,0.0274,0.0127,0.0495,0.0127,0.0127,0.0,False,cve_pairs
8350,19,CWE-79,0.0273,0.0127,0.0494,0.0127,0.0,0.0127,False,cve_pairs
27297,19,CWE-79,0.0273,0.0127,0.0493,0.0127,0.038,0.0253,False,cve_pairs
27562,19,CWE-79,0.0272,0.0127,0.049,0.0127,0.0127,0.0,False,cve_pairs
23375,19,CWE-79,0.0272,0.0127,0.049,0.0127,0.0,0.0127,False,cve_pairs
8486,19,CWE-79,0.0272,0.0127,0.049,0.0127,0.0127,0.0,False,cve_pairs
30524,19,CWE-79,0.0272,0.0127,0.0489,0.0127,0.0127,0.0,False,cve_pairs
20195,19,CWE-79,0.027,0.0127,0.0484,0.0127,0.0253,0.0127,False,cve_pairs
23042,19,CWE-79,0.0269,0.0253,0.0293,0.0253,0.0506,0.0506,False,cve_pairs
15849,19,CWE-125,0.132,0.0658,0.2312,0.0658,0.2368,0.2763,True,cve_pairs
12186,19,CWE-125,0.1303,0.0921,0.1941,0.0789,0.1974,0.1711,True,cve_pairs
16192,19,CWE-125,0.1207,0.0789,0.1964,0.0526,0.3158,0.3553,True,cve_pairs
1586,19,CWE-125,0.1192,0.0263,0.2586,0.0263,0.0526,0.0263,True,cve_pairs
17961,19,CWE-125,0.1144,0.0789,0.1742,0.0658,0.5395,0.5132,True,cve_pairs
5772,19,CWE-125,0.1083,0.0263,0.2312,0.0263,0.0,0.0263,False,cve_pairs
6273,19,CWE-125,0.1078,0.0921,0.1446,0.0658,0.1842,0.1447,True,cve_pairs
2124,19,CWE-125,0.1077,0.0789,0.164,0.0526,0.1842,0.1316,True,cve_pairs
5923,19,CWE-125,0.1012,0.0921,0.1345,0.0526,0.2895,0.2632,True,cve_pairs
15298,19,CWE-125,0.1011,0.0789,0.141,0.0658,0.1447,0.1842,True,cve_pairs
11966,19,CWE-125,0.1006,0.0395,0.1924,0.0395,0.0,0.0395,False,cve_pairs
13091,19,CWE-125,0.0994,0.0789,0.1367,0.0658,0.3026,0.3421,True,cve_pairs
12068,19,CWE-125,0.0984,0.0658,0.154,0.0526,0.1184,0.0658,True,cve_pairs
16897,19,CWE-125,0.0982,0.1316,0.081,0.0658,0.8289,0.8289,True,cve_pairs
15311,19,CWE-125,0.0976,0.0526,0.1651,0.0526,0.0921,0.1447,True,cve_pairs
4312,19,CWE-125,0.0972,0.0789,0.1313,0.0658,0.2895,0.3158,True,cve_pairs
23436,19,CWE-125,0.0972,0.0658,0.1443,0.0658,0.2237,0.1711,True,cve_pairs
11462,19,CWE-125,0.0967,0.0526,0.1629,0.0526,0.1316,0.0921,True,cve_pairs
16544,19,CWE-125,0.0956,0.0132,0.2192,0.0132,0.0,0.0132,False,cve_pairs
1116,19,CWE-125,0.0951,0.0263,0.1982,0.0263,0.0789,0.0526,True,cve_pairs
14440,19,CWE-125,0.0925,0.0789,0.1259,0.0526,0.1711,0.1184,True,cve_pairs
22736,19,CWE-125,0.0904,0.0395,0.1668,0.0395,0.0658,0.0395,True,cve_pairs
47,19,CWE-125,0.09,0.0132,0.2052,0.0132,0.0132,0.0,False,cve_pairs
19348,19,CWE-125,0.0897,0.0395,0.1715,0.0263,0.0658,0.0395,True,cve_pairs
661,19,CWE-125,0.089,0.0263,0.183,0.0263,0.0,0.0263,False,cve_pairs
25853,19,CWE-125,0.0877,0.0395,0.1601,0.0395,0.0526,0.0263,True,cve_pairs
151,19,CWE-125,0.0869,0.0789,0.112,0.0526,0.2763,0.3026,True,cve_pairs
15657,19,CWE-125,0.0856,0.0132,0.1943,0.0132,0.0,0.0132,False,cve_pairs
13913,19,CWE-125,0.0823,0.0526,0.1268,0.0526,0.0395,0.0921,True,cve_pairs
30036,19,CWE-125,0.0821,0.1053,0.0736,0.0526,0.1711,0.1447,True,cve_pairs
13827,19,CWE-125,0.0817,0.0921,0.0858,0.0526,0.3289,0.3421,True,cve_pairs
12518,19,CWE-125,0.0809,0.0395,0.143,0.0395,0.0,0.0395,False,cve_pairs
5774,19,CWE-125,0.0803,0.0132,0.181,0.0132,0.0132,0.0,False,cve_pairs
26531,19,CWE-125,0.0786,0.0132,0.1768,0.0132,0.0,0.0132,False,cve_pairs
21137,19,CWE-125,0.0779,0.0263,0.1553,0.0263,0.0526,0.0395,True,cve_pairs
28122,19,CWE-125,0.0757,0.0132,0.1696,0.0132,0.0132,0.0,False,cve_pairs
1515,19,CWE-125,0.0749,0.0395,0.1346,0.0263,0.1316,0.1184,True,cve_pairs
31956,19,CWE-125,0.0747,0.0658,0.1012,0.0395,0.0789,0.0921,True,cve_pairs
13703,19,CWE-125,0.0738,0.0395,0.1252,0.0395,0.0526,0.0132,True,cve_pairs
26306,19,CWE-125,0.0716,0.0132,0.1593,0.0132,0.0,0.0132,False,cve_pairs
4973,19,CWE-125,0.0698,0.0132,0.1549,0.0132,0.0,0.0132,False,cve_pairs
1913,19,CWE-125,0.0696,0.0658,0.0819,0.0526,0.2105,0.1842,True,cve_pairs
15534,19,CWE-125,0.0695,0.0395,0.121,0.0263,0.0526,0.0395,True,cve_pairs
19483,19,CWE-125,0.0679,0.0395,0.1105,0.0395,0.1974,0.1974,True,cve_pairs
32397,19,CWE-125,0.0677,0.0526,0.0968,0.0395,0.0263,0.0658,True,cve_pairs
424,19,CWE-125,0.0673,0.0132,0.1485,0.0132,0.0,0.0132,False,cve_pairs
23472,19,CWE-125,0.0663,0.0395,0.1066,0.0395,0.1974,0.1711,True,cve_pairs
10300,19,CWE-125,0.0651,0.0263,0.1233,0.0263,0.0263,0.0,True,cve_pairs
11159,19,CWE-125,0.0649,0.0263,0.1228,0.0263,0.0526,0.0789,True,cve_pairs
9226,19,CWE-125,0.0645,0.0263,0.1219,0.0263,0.0,0.0263,False,cve_pairs
14932,19,CWE-125,0.0637,0.0132,0.1394,0.0132,0.0,0.0132,False,cve_pairs
16580,19,CWE-125,0.0636,0.0132,0.1393,0.0132,0.0132,0.0,False,cve_pairs
3674,19,CWE-125,0.0629,0.0658,0.0782,0.0263,0.2632,0.2368,True,cve_pairs
3836,19,CWE-125,0.0628,0.0132,0.1373,0.0132,0.0132,0.0,False,cve_pairs
7447,19,CWE-125,0.0618,0.0263,0.1149,0.0263,0.0263,0.0,True,cve_pairs
29661,19,CWE-125,0.0613,0.0132,0.1336,0.0132,0.0,0.0132,False,cve_pairs
20051,19,CWE-125,0.0608,0.0263,0.1125,0.0263,0.1447,0.1316,True,cve_pairs
14693,19,CWE-125,0.0602,0.0132,0.1307,0.0132,0.0132,0.0132,False,cve_pairs
27228,19,CWE-125,0.0599,0.0132,0.13,0.0132,0.0,0.0132,False,cve_pairs
23253,19,CWE-125,0.0597,0.0263,0.1099,0.0263,0.0,0.0263,False,cve_pairs
27121,19,CWE-125,0.0592,0.0132,0.1283,0.0132,0.0,0.0132,False,cve_pairs
2068,19,CWE-125,0.0592,0.1053,0.023,0.0395,0.4211,0.4079,True,cve_pairs
29673,19,CWE-125,0.0583,0.0395,0.0865,0.0395,0.0,0.0395,False,cve_pairs
7904,19,CWE-125,0.0582,0.0132,0.1259,0.0132,0.0132,0.0,False,cve_pairs
32463,19,CWE-125,0.0581,0.0132,0.1256,0.0132,0.0132,0.0,False,cve_pairs
32196,19,CWE-125,0.0581,0.0395,0.086,0.0395,0.0789,0.0395,True,cve_pairs
12543,19,CWE-125,0.0577,0.0263,0.1048,0.0263,0.1053,0.0789,True,cve_pairs
19004,19,CWE-125,0.0577,0.0263,0.1047,0.0263,0.0263,0.0526,True,cve_pairs
470,19,CWE-125,0.0575,0.0263,0.1043,0.0263,0.0263,0.0,True,cve_pairs
15881,19,CWE-125,0.0569,0.0263,0.1027,0.0263,0.0,0.0263,False,cve_pairs
12906,19,CWE-125,0.0567,0.0395,0.0825,0.0395,0.0658,0.0526,True,cve_pairs
20937,19,CWE-125,0.0564,0.0395,0.0884,0.0263,0.0789,0.0658,True,cve_pairs
24234,19,CWE-125,0.0562,0.0132,0.1208,0.0132,0.0132,0.0,False,cve_pairs
28750,19,CWE-125,0.0559,0.0263,0.1002,0.0263,0.0132,0.0395,False,cve_pairs
10536,19,CWE-125,0.0558,0.0132,0.1199,0.0132,0.0132,0.0,False,cve_pairs
10988,19,CWE-125,0.0558,0.0395,0.0869,0.0263,0.0789,0.0921,True,cve_pairs
18837,19,CWE-125,0.0555,0.0395,0.0927,0.0132,0.1447,0.1447,True,cve_pairs
15946,19,CWE-125,0.0553,0.0263,0.0988,0.0263,0.0395,0.0658,True,cve_pairs
12277,19,CWE-125,0.0553,0.0132,0.1184,0.0132,0.0132,0.0,False,cve_pairs
22757,19,CWE-125,0.055,0.0263,0.0981,0.0263,0.0263,0.0395,True,cve_pairs
25564,19,CWE-125,0.0549,0.0132,0.1175,0.0132,0.0132,0.0,False,cve_pairs
12141,19,CWE-125,0.0539,0.0132,0.1151,0.0132,0.0395,0.0263,True,cve_pairs
14177,19,CWE-125,0.0537,0.0263,0.0949,0.0263,0.0132,0.0395,False,cve_pairs
1748,19,CWE-125,0.0537,0.0921,0.0093,0.0658,0.7237,0.7105,True,cve_pairs
6558,19,CWE-125,0.0536,0.0263,0.0946,0.0263,0.0395,0.0132,True,cve_pairs
747,19,CWE-125,0.0531,0.0263,0.0934,0.0263,0.0526,0.0263,True,cve_pairs
1908,19,CWE-125,0.053,0.0263,0.093,0.0263,0.0,0.0263,False,cve_pairs
15921,19,CWE-125,0.0524,0.0132,0.1114,0.0132,0.0132,0.0,False,cve_pairs
21507,19,CWE-125,0.0524,0.0132,0.1112,0.0132,0.0,0.0132,False,cve_pairs
31416,19,CWE-125,0.0522,0.0263,0.0911,0.0263,0.0,0.0263,False,cve_pairs
22994,19,CWE-125,0.0521,0.0132,0.1106,0.0132,0.0132,0.0,False,cve_pairs
29197,19,CWE-125,0.052,0.0132,0.1102,0.0132,0.0,0.0132,False,cve_pairs
8780,19,CWE-125,0.0518,0.0132,0.1098,0.0132,0.0,0.0132,False,cve_pairs
28002,19,CWE-125,0.0516,0.0132,0.1093,0.0132,0.0263,0.0395,True,cve_pairs
25954,19,CWE-125,0.0515,0.0263,0.0894,0.0263,0.2237,0.2237,True,cve_pairs
825,19,CWE-125,0.0514,0.0132,0.1089,0.0132,0.0132,0.0,False,cve_pairs
16209,19,CWE-125,0.0512,0.0263,0.0886,0.0263,0.0132,0.0395,False,cve_pairs
15809,19,CWE-125,0.0511,0.0132,0.1081,0.0132,0.0132,0.0,False,cve_pairs
23881,19,CWE-125,0.05,0.0132,0.1052,0.0132,0.0,0.0132,False,cve_pairs
6551,19,CWE-125,0.0498,0.0263,0.0851,0.0263,0.0395,0.0132,False,cve_pairs
1092,19,CWE-125,0.0497,0.0132,0.1046,0.0132,0.0132,0.0,False,cve_pairs
13747,19,CWE-125,0.0497,0.0263,0.0848,0.0263,0.0263,0.0,False,cve_pairs
11644,19,CWE-125,0.0494,0.0132,0.1039,0.0132,0.0132,0.0,False,cve_pairs
23115,19,CWE-125,0.0494,0.0263,0.0841,0.0263,0.0132,0.0395,False,cve_pairs
30696,19,CWE-125,0.0487,0.0132,0.102,0.0132,0.0132,0.0,False,cve_pairs
14842,19,CWE-125,0.0487,0.0658,0.0362,0.0395,0.1053,0.1447,False,cve_pairs
625,19,CWE-125,0.0487,0.0263,0.0822,0.0263,0.0395,0.0132,False,cve_pairs
15364,19,CWE-125,0.0486,0.0263,0.0821,0.0263,0.0395,0.0132,False,cve_pairs
21322,19,CWE-125,0.0486,0.0132,0.1017,0.0132,0.0,0.0132,False,cve_pairs
1533,19,CWE-125,0.0483,0.0132,0.1011,0.0132,0.0,0.0132,False,cve_pairs
4242,19,CWE-125,0.0482,0.0263,0.0811,0.0263,0.0263,0.0,False,cve_pairs
24779,19,CWE-125,0.0482,0.0658,0.0416,0.0263,0.2105,0.2237,False,cve_pairs
25488,19,CWE-125,0.048,0.0132,0.1004,0.0132,0.0526,0.0395,False,cve_pairs
27072,19,CWE-125,0.048,0.0132,0.1003,0.0132,0.0,0.0132,False,cve_pairs
1411,19,CWE-125,0.048,0.0132,0.1003,0.0132,0.0132,0.0,False,cve_pairs
13025,19,CWE-125,0.0477,0.0132,0.0994,0.0132,0.0789,0.0658,False,cve_pairs
3877,19,CWE-125,0.0474,0.0263,0.0789,0.0263,0.0395,0.0658,False,cve_pairs
10305,19,CWE-125,0.0473,0.0132,0.0986,0.0132,0.0132,0.0,False,cve_pairs
21694,19,CWE-125,0.0472,0.0132,0.0983,0.0132,0.0132,0.0,False,cve_pairs
25624,19,CWE-125,0.0472,0.0263,0.0785,0.0263,0.0658,0.0395,False,cve_pairs
4871,19,CWE-125,0.0468,0.0263,0.0775,0.0263,0.0263,0.0,False,cve_pairs
10014,19,CWE-125,0.046,0.0263,0.0756,0.0263,0.0789,0.0526,False,cve_pairs
30989,19,CWE-125,0.046,0.0263,0.0755,0.0263,0.0,0.0263,False,cve_pairs
5143,19,CWE-125,0.046,0.0395,0.0623,0.0263,0.0395,0.0132,False,cve_pairs
22840,19,CWE-125,0.0459,0.0132,0.0951,0.0132,0.0,0.0132,False,cve_pairs
6690,19,CWE-125,0.0459,0.0132,0.095,0.0132,0.0,0.0132,False,cve_pairs
32696,19,CWE-125,0.0458,0.0395,0.0619,0.0263,0.0921,0.1184,False,cve_pairs
29558,19,CWE-125,0.0458,0.0263,0.075,0.0263,0.0263,0.0,False,cve_pairs
19287,19,CWE-125,0.0458,0.0263,0.0749,0.0263,0.0,0.0263,False,cve_pairs
4940,19,CWE-125,0.0454,0.0263,0.074,0.0263,0.1053,0.0789,False,cve_pairs
12272,19,CWE-125,0.0454,0.0132,0.0937,0.0132,0.0,0.0132,False,cve_pairs
9981,19,CWE-125,0.0453,0.0263,0.0738,0.0263,0.0,0.0263,False,cve_pairs
13523,19,CWE-125,0.0452,0.0132,0.0932,0.0132,0.0132,0.0263,False,cve_pairs
30651,19,CWE-125,0.045,0.0132,0.0928,0.0132,0.0132,0.0,False,cve_pairs
20525,19,CWE-125,0.045,0.0263,0.073,0.0263,0.0,0.0263,False,cve_pairs
15860,19,CWE-125,0.0449,0.0132,0.0925,0.0132,0.0132,0.0,False,cve_pairs
11351,19,CWE-125,0.0448,0.0132,0.0923,0.0132,0.0132,0.0263,False,cve_pairs
27445,19,CWE-125,0.0446,0.0132,0.0918,0.0132,0.0263,0.0395,False,cve_pairs
1151,19,CWE-125,0.0443,0.0132,0.0844,0.0263,0.0395,0.0263,False,cve_pairs
13320,19,CWE-125,0.0442,0.0132,0.0907,0.0132,0.0132,0.0,False,cve_pairs
1053,19,CWE-125,0.044,0.0132,0.0903,0.0132,0.0,0.0132,False,cve_pairs
29128,19,CWE-125,0.044,0.0132,0.0903,0.0132,0.0132,0.0,False,cve_pairs
27782,19,CWE-125,0.044,0.0132,0.0902,0.0132,0.0132,0.0,False,cve_pairs
13663,19,CWE-125,0.0439,0.0132,0.0899,0.0132,0.0132,0.0,False,cve_pairs
27541,19,CWE-125,0.0438,0.0132,0.0896,0.0132,0.0,0.0132,False,cve_pairs
26893,19,CWE-125,0.0434,0.0395,0.0559,0.0263,0.2105,0.1974,False,cve_pairs
